                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                 1.9772,                 2.3542,                 2.5935,                0.75417,                0.67475,                0.75353,                0.55699,                 1.9946,                 1.9652,                 2.5678,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.9705,                 2.3476,                 2.5853,                0.75303,                0.67505,                0.75404,                0.55783,                 1.9944,                 1.9627,                 2.5662,               0.002971,               0.002971,               0.002971
                    144,                 1.9705,                 2.3466,                 2.5835,                0.76031,                 0.6711,                 0.7552,                0.55862,                 1.9939,                 1.9609,                 2.5651,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.9559,                 2.3386,                 2.5789,                  0.755,                0.67731,                0.75517,                0.55871,                 1.9935,                 1.9596,                 2.5647,               0.002872,               0.002872,               0.002872
                    146,                 1.9591,                 2.3284,                 2.5801,                0.75638,                0.67766,                0.75557,                0.55927,                 1.9927,                 1.9589,                 2.5634,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.9542,                 2.3276,                 2.5765,                0.75295,                0.67861,                0.75565,                 0.5597,                 1.9919,                 1.9578,                 2.5627,               0.002773,               0.002773,               0.002773
                    148,                 1.9505,                 2.3276,                 2.5702,                0.75335,                0.67963,                0.75678,                0.56055,                 1.9916,                 1.9561,                 2.5621,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.9497,                 2.3123,                 2.5687,                0.75326,                0.68211,                0.75667,                0.56081,                 1.9915,                 1.9555,                 2.5612,               0.002674,               0.002674,               0.002674
                    150,                 1.9335,                 2.2855,                 2.5631,                0.75404,                0.68354,                0.75767,                0.56123,                  1.991,                 1.9546,                   2.56,              0.0026245,              0.0026245,              0.0026245
                    151,                  1.928,                 2.2931,                 2.5647,                0.76218,                0.67668,                0.75786,                0.56162,                 1.9907,                 1.9528,                 2.5596,               0.002575,               0.002575,               0.002575
                    152,                 1.9407,                 2.2899,                 2.5653,                0.75544,                0.68563,                0.75782,                 0.5619,                 1.9908,                 1.9513,                 2.5594,              0.0025255,              0.0025255,              0.0025255
