                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 2.2511,                  3.031,                  2.805,                0.73549,                0.63208,                0.71523,                0.51863,                 2.0723,                 2.1801,                 2.6364,              0.0069805,              0.0069805,              0.0069805
                     63,                 2.2629,                 3.0259,                 2.8012,                 0.7411,                0.63104,                0.71711,                0.52066,                 2.0686,                 2.1746,                 2.6329,               0.006931,               0.006931,               0.006931
                     64,                 2.2527,                 2.9979,                 2.7947,                0.74552,                0.63034,                0.71777,                0.52073,                 2.0665,                 2.1685,                 2.6303,              0.0068815,              0.0068815,              0.0068815
                     65,                 2.2296,                 2.9701,                 2.7775,                0.74945,                0.63092,                0.71934,                0.52201,                 2.0644,                 2.1634,                 2.6282,               0.006832,               0.006832,               0.006832
                     66,                 2.2416,                 2.9927,                 2.7902,                0.74597,                0.63464,                0.72062,                0.52284,                 2.0646,                 2.1564,                 2.6273,              0.0067825,              0.0067825,              0.0067825
                     67,                   2.23,                 2.9634,                 2.7823,                0.74684,                0.63302,                0.72099,                0.52305,                  2.063,                  2.152,                 2.6263,               0.006733,               0.006733,               0.006733
                     68,                 2.2381,                 2.9676,                 2.7849,                0.74591,                0.63515,                0.72233,                0.52486,                 2.0613,                 2.1473,                 2.6248,              0.0066835,              0.0066835,              0.0066835
                     69,                 2.2252,                 2.9595,                 2.7787,                0.74718,                0.63816,                0.72402,                0.52602,                 2.0606,                 2.1416,                 2.6235,               0.006634,               0.006634,               0.006634
                     70,                 2.2211,                 2.9497,                  2.777,                0.74719,                0.63735,                0.72493,                0.52692,                  2.057,                 2.1398,                 2.6206,              0.0065845,              0.0065845,              0.0065845
                     71,                  2.217,                 2.9482,                 2.7611,                0.74256,                0.64178,                 0.7258,                 0.5276,                 2.0541,                 2.1373,                 2.6178,               0.006535,               0.006535,               0.006535
                     72,                 2.2219,                 2.9261,                 2.7683,                0.74577,                0.64176,                0.72608,                0.52837,                 2.0524,                 2.1334,                 2.6154,              0.0064855,              0.0064855,              0.0064855
                     73,                 2.2197,                 2.9293,                 2.7666,                0.74815,                0.63995,                 0.7269,                0.52934,                 2.0514,                 2.1297,                 2.6149,               0.006436,               0.006436,               0.006436
                     74,                 2.2228,                 2.9172,                 2.7698,                0.74595,                0.64229,                0.72759,                0.52974,                 2.0508,                 2.1251,                 2.6141,              0.0063865,              0.0063865,              0.0063865
                     75,                 2.2075,                 2.9005,                 2.7577,                0.74042,                0.64605,                0.72822,                0.52957,                 2.0485,                 2.1247,                 2.6118,               0.006337,               0.006337,               0.006337
                     76,                 2.2075,                  2.859,                 2.7458,                0.74282,                0.64659,                0.72919,                0.53096,                 2.0476,                 2.1187,                 2.6108,              0.0062875,              0.0062875,              0.0062875
                     77,                 2.2088,                 2.8738,                 2.7551,                0.74394,                0.64802,                0.72965,                0.53121,                 2.0456,                 2.1149,                 2.6099,               0.006238,               0.006238,               0.006238
                     78,                 2.2053,                 2.8766,                 2.7522,                0.74762,                0.64647,                0.73056,                0.53206,                 2.0435,                 2.1133,                 2.6081,              0.0061885,              0.0061885,              0.0061885
                     79,                 2.1966,                 2.8602,                  2.749,                0.75415,                0.64211,                0.73118,                0.53253,                 2.0427,                 2.1095,                 2.6077,               0.006139,               0.006139,               0.006139
