                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1033,                 1.4837,                 1.4144,                   0.71,                 0.6287,                0.70239,                0.50066,                 1.0417,                 1.1121,                 1.3422,               0.008317,               0.008317,               0.008317
                     36,                 1.0922,                 1.4625,                 1.4127,                0.71809,                0.62985,                0.70481,                 0.5043,                  1.031,                 1.1033,                  1.333,              0.0082675,              0.0082675,              0.0082675
                     37,                  1.092,                 1.4539,                 1.4085,                0.72098,                0.63863,                0.71192,                0.51163,                 1.0268,                 1.0896,                 1.3294,               0.008218,               0.008218,               0.008218
                     38,                  1.081,                  1.438,                 1.3983,                  0.716,                0.64234,                0.71422,                0.51518,                 1.0215,                 1.0827,                 1.3221,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.0775,                 1.4221,                 1.3918,                0.72565,                0.64318,                0.71939,                 0.5192,                 1.0181,                 1.0711,                 1.3199,               0.008119,               0.008119,               0.008119
                     40,                 1.0682,                 1.4099,                 1.3908,                 0.7262,                0.65073,                0.72407,                0.52266,                 1.0125,                 1.0536,                  1.314,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.0638,                 1.3974,                 1.3814,                0.72581,                0.65439,                0.72774,                0.52617,                 1.0071,                 1.0511,                  1.307,                0.00802,                0.00802,                0.00802
                     42,                 1.0674,                 1.3912,                 1.3867,                0.73759,                0.65426,                0.73056,                0.52905,                 1.0033,                 1.0422,                 1.3034,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.0585,                 1.3728,                 1.3797,                0.72639,                0.66178,                 0.7356,                 0.5342,                0.99914,                  1.032,                 1.2985,               0.007921,               0.007921,               0.007921
                     44,                 1.0534,                  1.364,                 1.3754,                0.74063,                0.65499,                0.73694,                0.53645,                0.99694,                 1.0242,                 1.2982,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.0492,                 1.3541,                 1.3689,                0.73106,                0.66284,                0.73787,                0.53805,                0.99279,                 1.0185,                 1.2934,               0.007822,               0.007822,               0.007822
                     46,                 1.0455,                 1.3458,                 1.3665,                0.74037,                0.65837,                0.73916,                 0.5394,                0.98972,                 1.0131,                 1.2913,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.0423,                 1.3234,                 1.3633,                 0.7501,                0.65506,                0.74161,                0.54136,                 0.9879,                 1.0066,                 1.2908,               0.007723,               0.007723,               0.007723
                     48,                 1.0368,                 1.3224,                 1.3614,                0.74449,                0.65907,                0.74318,                0.54379,                0.98377,                 1.0004,                 1.2875,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.0332,                 1.3153,                 1.3567,                0.72858,                0.67896,                 0.7462,                0.54564,                 0.9807,                0.99456,                 1.2851,               0.007624,               0.007624,               0.007624
                     50,                 1.0281,                 1.3021,                 1.3513,                0.74019,                 0.6795,                0.74971,                0.54988,                0.97842,                0.98679,                 1.2824,              0.0075745,              0.0075745,              0.0075745
