                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                 1.9961,                 2.3766,                 2.5898,                0.77041,                0.67228,                0.75815,                0.55757,                 2.0474,                 1.9571,                 2.5813,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.9969,                 2.3675,                 2.5896,                0.77202,                0.67308,                 0.7589,                0.55826,                 2.0468,                 1.9553,                  2.581,               0.002575,               0.002575,               0.002575
                    152,                 2.0039,                 2.3851,                  2.593,                0.77037,                0.67272,                0.75905,                0.55862,                 2.0455,                 1.9549,                 2.5801,              0.0025255,              0.0025255,              0.0025255
                    153,                 2.0091,                 2.3672,                 2.5886,                 0.7646,                0.67596,                0.75919,                0.55902,                 2.0459,                 1.9525,                 2.5799,               0.002476,               0.002476,               0.002476
                    154,                 1.9865,                 2.3448,                 2.5809,                0.76665,                0.67429,                0.75939,                0.55912,                 2.0453,                 1.9507,                 2.5789,              0.0024265,              0.0024265,              0.0024265
                    155,                  1.981,                  2.322,                 2.5753,                0.77013,                 0.6751,                0.75952,                0.55913,                 2.0443,                 1.9498,                 2.5779,               0.002377,               0.002377,               0.002377
                    156,                 1.9915,                 2.3297,                 2.5798,                0.77058,                0.67434,                 0.7601,                0.55951,                 2.0431,                 1.9493,                 2.5764,              0.0023275,              0.0023275,              0.0023275
                    157,                  1.989,                 2.3336,                 2.5797,                0.77208,                0.67529,                0.76021,                0.56029,                  2.042,                 1.9481,                 2.5753,               0.002278,               0.002278,               0.002278
                    158,                 1.9891,                 2.3246,                 2.5704,                0.77192,                0.67522,                0.76078,                0.56077,                  2.042,                 1.9447,                 2.5748,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.9686,                 2.3182,                  2.559,                0.77491,                0.67533,                0.76109,                0.56111,                  2.041,                 1.9439,                 2.5738,               0.002179,               0.002179,               0.002179
                    160,                 1.9583,                 2.3189,                 2.5591,                0.77731,                0.67327,                0.76138,                0.56166,                 2.0405,                 1.9429,                 2.5722,              0.0021295,              0.0021295,              0.0021295
                    161,                 1.9548,                 2.2846,                 2.5584,                0.77424,                0.67564,                0.76132,                0.56187,                 2.0391,                 1.9421,                 2.5708,                0.00208,                0.00208,                0.00208
                    162,                 1.9699,                 2.2806,                 2.5672,                0.77585,                0.67298,                0.76124,                0.56209,                 2.0386,                 1.9403,                 2.5703,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.9594,                 2.2851,                 2.5681,                0.77799,                0.67363,                0.76199,                0.56258,                 2.0379,                 1.9393,                 2.5694,               0.001981,               0.001981,               0.001981
                    164,                 1.9615,                 2.2849,                 2.5625,                0.77971,                0.67397,                0.76289,                0.56331,                 2.0376,                 1.9383,                 2.5683,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.9492,                 2.2645,                 2.5514,                0.77582,                0.67498,                 0.7626,                0.56326,                 2.0366,                 1.9386,                 2.5674,               0.001882,               0.001882,               0.001882
                    166,                 1.9508,                 2.2431,                 2.5458,                0.77672,                 0.6742,                0.76301,                 0.5638,                 2.0358,                 1.9373,                 2.5666,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.9517,                 2.2493,                 2.5547,                0.77579,                0.67503,                0.76327,                0.56389,                 2.0353,                 1.9363,                  2.566,               0.001783,               0.001783,               0.001783
                    168,                 1.9516,                 2.2476,                 2.5422,                0.77128,                0.67933,                0.76343,                 0.5643,                 2.0347,                 1.9342,                 2.5646,              0.0017335,              0.0017335,              0.0017335
                    169,                 1.9421,                 2.2365,                  2.545,                0.77346,                0.67977,                0.76377,                0.56503,                 2.0341,                 1.9336,                 2.5636,               0.001684,               0.001684,               0.001684
                    170,                 1.9393,                 2.2323,                 2.5409,                0.77399,                 0.6792,                0.76433,                0.56552,                  2.033,                 1.9326,                 2.5622,              0.0016345,              0.0016345,              0.0016345
                    171,                 1.9305,                 2.2092,                 2.5391,                0.77429,                0.67919,                0.76417,                0.56557,                 2.0315,                 1.9327,                  2.561,               0.001585,               0.001585,               0.001585
                    172,                 1.9256,                 2.2071,                  2.539,                0.77373,                0.68003,                0.76465,                0.56575,                 2.0312,                 1.9307,                 2.5602,              0.0015355,              0.0015355,              0.0015355
                    173,                 1.9239,                  2.209,                 2.5317,                0.77296,                0.68093,                0.76497,                0.56592,                 2.0307,                 1.9286,                 2.5591,               0.001486,               0.001486,               0.001486
                    174,                 1.9234,                  2.194,                  2.534,                 0.7731,                0.68218,                0.76606,                0.56637,                 2.0303,                 1.9264,                 2.5584,              0.0014365,              0.0014365,              0.0014365
                    175,                 1.9212,                 2.1931,                  2.531,                0.77712,                0.67904,                0.76672,                0.56666,                   2.03,                 1.9237,                 2.5585,               0.001387,               0.001387,               0.001387
                    176,                 1.9146,                 2.1767,                 2.5233,                 0.7795,                0.67786,                0.76664,                0.56707,                 2.0295,                 1.9225,                 2.5575,              0.0013375,              0.0013375,              0.0013375
                    177,                 1.9086,                 2.1742,                 2.5223,                0.77571,                0.67966,                 0.7671,                0.56763,                 2.0296,                 1.9202,                 2.5572,               0.001288,               0.001288,               0.001288
                    178,                 1.9127,                 2.1831,                 2.5272,                  0.778,                0.67878,                0.76781,                0.56805,                 2.0283,                 1.9195,                 2.5559,              0.0012385,              0.0012385,              0.0012385
                    179,                 1.9015,                 2.1462,                 2.5156,                0.77623,                0.68097,                0.76794,                0.56833,                 2.0282,                  1.918,                 2.5556,               0.001189,               0.001189,               0.001189
                    180,                 1.9067,                 2.1455,                 2.5179,                0.77414,                0.68313,                0.76858,                 0.5691,                 2.0272,                 1.9171,                 2.5548,              0.0011395,              0.0011395,              0.0011395
                    181,                 1.8961,                 2.1425,                 2.5088,                0.77695,                0.68256,                  0.769,                0.56942,                 2.0271,                 1.9157,                 2.5542,                0.00109,                0.00109,                0.00109
                    182,                 1.9046,                 2.1336,                 2.5119,                0.77721,                0.68374,                  0.769,                 0.5694,                 2.0257,                 1.9156,                 2.5529,              0.0010405,              0.0010405,              0.0010405
                    183,                 1.8874,                 2.1244,                  2.507,                0.77066,                0.68845,                0.76942,                0.56956,                 2.0256,                 1.9143,                 2.5525,               0.000991,               0.000991,               0.000991
                    184,                 1.8764,                 2.1173,                 2.4986,                0.76916,                0.69114,                0.76942,                0.56999,                 2.0247,                 1.9131,                  2.552,              0.0009415,              0.0009415,              0.0009415
                    185,                 1.8894,                 2.1152,                 2.5054,                0.76916,                 0.6893,                0.76939,                 0.5701,                 2.0232,                 1.9131,                 2.5507,               0.000892,               0.000892,               0.000892
                    186,                 1.8838,                 2.1085,                 2.5041,                0.77355,                0.68735,                0.76962,                0.57025,                 2.0219,                  1.913,                 2.5497,              0.0008425,              0.0008425,              0.0008425
                    187,                 1.8689,                  2.073,                   2.49,                0.77255,                0.68712,                0.76928,                   0.57,                 2.0222,                 1.9113,                 2.5495,               0.000793,               0.000793,               0.000793
                    188,                 1.8761,                 2.1061,                 2.4992,                0.77684,                0.68479,                0.76967,                 0.5705,                 2.0223,                 1.9092,                 2.5486,              0.0007435,              0.0007435,              0.0007435
                    189,                 1.8641,                 2.0848,                 2.4963,                 0.7751,                0.68963,                0.77009,                0.57058,                  2.022,                 1.9073,                 2.5479,               0.000694,               0.000694,               0.000694
                    190,                 1.8659,                 2.0792,                 2.4975,                0.77527,                0.68857,                0.76997,                0.57062,                 2.0217,                 1.9059,                 2.5476,              0.0006445,              0.0006445,              0.0006445
                    191,                 1.8641,                 2.0737,                 2.4917,                0.77809,                0.68749,                0.77013,                 0.5708,                 2.0217,                 1.9037,                 2.5471,               0.000595,               0.000595,               0.000595
                    192,                 1.8569,                 2.0664,                 2.4926,                0.77769,                0.68717,                0.77047,                0.57128,                 2.0215,                 1.9022,                 2.5471,              0.0005455,              0.0005455,              0.0005455
                    193,                 1.8538,                 2.0448,                 2.4898,                0.77699,                 0.6882,                 0.7708,                0.57193,                 2.0206,                 1.9004,                 2.5466,               0.000496,               0.000496,               0.000496
                    194,                 1.8533,                 2.0629,                 2.4869,                0.77761,                0.68789,                0.77111,                0.57223,                 2.0197,                 1.8989,                  2.546,              0.0004465,              0.0004465,              0.0004465
                    195,                 1.8487,                 2.0343,                 2.4808,                0.77677,                0.68984,                0.77149,                0.57273,                 2.0195,                 1.8962,                 2.5451,               0.000397,               0.000397,               0.000397
                    196,                 1.8445,                 2.0406,                 2.4829,                0.77672,                0.69042,                0.77187,                0.57296,                 2.0187,                 1.8947,                  2.544,              0.0003475,              0.0003475,              0.0003475
                    197,                 1.8387,                 2.0402,                 2.4769,                  0.778,                0.69043,                0.77219,                0.57328,                 2.0183,                 1.8926,                 2.5432,               0.000298,               0.000298,               0.000298
                    198,                 1.8384,                 2.0287,                 2.4769,                0.77901,                 0.6914,                0.77241,                0.57338,                  2.018,                 1.8907,                 2.5429,              0.0002485,              0.0002485,              0.0002485
                    199,                 1.8417,                 2.0219,                 2.4775,                 0.7811,                0.68931,                0.77239,                0.57342,                 2.0174,                 1.8891,                 2.5424,               0.000199,               0.000199,               0.000199
                    200,                  1.833,                 2.0084,                 2.4712,                0.78146,                0.68842,                0.77268,                0.57371,                 2.0171,                 1.8866,                 2.5418,              0.0001495,              0.0001495,              0.0001495
