                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  2.445,                 3.5422,                 2.9963,                0.64768,                0.56805,                0.62272,                0.42326,                 2.2978,                 2.5875,                 2.8822,               0.008317,               0.008317,               0.008317
                     36,                 2.4231,                  3.491,                 3.0018,                0.64516,                0.56863,                0.62458,                0.42726,                 2.2886,                 2.5735,                  2.874,              0.0082675,              0.0082675,              0.0082675
                     37,                 2.4296,                 3.4878,                 2.9989,                0.66593,                0.56638,                 0.6339,                0.43322,                 2.2742,                 2.5428,                 2.8637,               0.008218,               0.008218,               0.008218
                     38,                 2.4189,                 3.4607,                 2.9855,                0.64868,                0.57977,                0.63574,                0.43447,                   2.27,                 2.5316,                 2.8517,              0.0081685,              0.0081685,              0.0081685
                     39,                 2.4166,                  3.428,                 2.9743,                0.67061,                0.55986,                 0.6409,                0.43991,                 2.2624,                 2.5041,                 2.8497,               0.008119,               0.008119,               0.008119
                     40,                 2.3957,                 3.4193,                 2.9712,                0.67562,                0.56948,                 0.6468,                0.44511,                 2.2597,                 2.4792,                 2.8363,              0.0080695,              0.0080695,              0.0080695
                     41,                 2.3924,                 3.3881,                  2.951,                0.68199,                0.56992,                0.64719,                0.44687,                 2.2475,                 2.4688,                 2.8272,                0.00802,                0.00802,                0.00802
                     42,                 2.3902,                 3.3917,                 2.9587,                0.67655,                0.57482,                0.64662,                0.44836,                 2.2372,                 2.4471,                 2.8191,              0.0079705,              0.0079705,              0.0079705
                     43,                  2.392,                 3.3579,                 2.9525,                0.68503,                0.58197,                0.65468,                0.45348,                 2.2302,                  2.427,                 2.8137,               0.007921,               0.007921,               0.007921
                     44,                 2.3741,                 3.3243,                 2.9423,                 0.6798,                0.58774,                0.65832,                0.45769,                 2.2279,                 2.4058,                 2.8099,              0.0078715,              0.0078715,              0.0078715
                     45,                 2.3753,                 3.3304,                 2.9458,                0.66367,                0.60557,                0.66057,                0.45902,                 2.2254,                 2.3979,                  2.808,               0.007822,               0.007822,               0.007822
                     46,                 2.3808,                  3.326,                 2.9506,                0.67709,                0.60307,                 0.6656,                0.46287,                 2.2232,                 2.3841,                 2.8056,              0.0077725,              0.0077725,              0.0077725
                     47,                 2.3662,                 3.2878,                  2.934,                0.68313,                0.59737,                0.66718,                0.46453,                 2.2186,                  2.372,                 2.8039,               0.007723,               0.007723,               0.007723
                     48,                  2.362,                 3.2852,                 2.9325,                0.68584,                0.59894,                0.67003,                0.46747,                 2.2101,                 2.3583,                 2.7937,              0.0076735,              0.0076735,              0.0076735
                     49,                 2.3533,                 3.2647,                  2.921,                0.68845,                0.60131,                 0.6746,                0.47198,                 2.2084,                 2.3443,                 2.7873,               0.007624,               0.007624,               0.007624
                     50,                   2.35,                 3.2525,                   2.91,                 0.7029,                0.59807,                0.67608,                0.47398,                 2.1989,                 2.3301,                  2.775,              0.0075745,              0.0075745,              0.0075745
                     51,                 2.3435,                  3.252,                 2.9116,                0.70388,                0.60402,                 0.6809,                0.47635,                 2.1917,                 2.3179,                 2.7659,               0.007525,               0.007525,               0.007525
                     52,                 2.3438,                 3.2302,                 2.9125,                0.71107,                0.59709,                0.68224,                0.47738,                 2.1878,                 2.3104,                 2.7622,              0.0074755,              0.0074755,              0.0074755
                     53,                 2.3242,                 3.2183,                 2.8988,                 0.7073,                0.60228,                0.68501,                0.48045,                  2.183,                 2.3013,                 2.7583,               0.007426,               0.007426,               0.007426
                     54,                 2.3258,                  3.189,                 2.9001,                0.69278,                0.61336,                0.68705,                0.48271,                 2.1771,                 2.2973,                 2.7523,              0.0073765,              0.0073765,              0.0073765
                     55,                 2.3165,                 3.1756,                 2.8935,                 0.7025,                0.61664,                0.68948,                0.48461,                 2.1732,                  2.288,                 2.7496,               0.007327,               0.007327,               0.007327
                     56,                 2.3113,                 3.1634,                 2.8845,                0.70693,                0.61023,                0.68995,                0.48621,                 2.1674,                 2.2793,                 2.7455,              0.0072775,              0.0072775,              0.0072775
                     57,                 2.3132,                 3.1682,                  2.883,                0.70717,                0.61306,                0.69206,                0.48745,                 2.1641,                 2.2735,                 2.7427,               0.007228,               0.007228,               0.007228
                     58,                 2.3109,                 3.1483,                 2.8796,                0.71098,                0.60937,                0.69217,                0.48832,                 2.1609,                 2.2683,                 2.7375,              0.0071785,              0.0071785,              0.0071785
                     59,                 2.3132,                 3.1384,                 2.8764,                0.69614,                0.62152,                0.69374,                0.48942,                 2.1589,                   2.26,                 2.7332,               0.007129,               0.007129,               0.007129
                     60,                 2.3052,                 3.1379,                 2.8823,                0.69548,                0.62366,                0.69484,                0.49064,                 2.1568,                 2.2552,                 2.7315,              0.0070795,              0.0070795,              0.0070795
                     61,                 2.3089,                  3.128,                 2.8705,                0.70104,                0.62326,                0.69576,                0.49215,                 2.1517,                 2.2512,                  2.727,                0.00703,                0.00703,                0.00703
                     62,                 2.2883,                 3.0908,                 2.8601,                0.70352,                 0.6227,                0.69704,                0.49348,                 2.1488,                 2.2464,                 2.7247,              0.0069805,              0.0069805,              0.0069805
                     63,                 2.3116,                 3.1086,                 2.8674,                0.71247,                0.61726,                0.69842,                0.49467,                 2.1488,                 2.2406,                 2.7235,               0.006931,               0.006931,               0.006931
                     64,                 2.2924,                 3.0758,                 2.8626,                0.70406,                0.62366,                0.69886,                0.49615,                 2.1475,                 2.2327,                 2.7206,              0.0068815,              0.0068815,              0.0068815
                     65,                 2.2767,                 3.0579,                 2.8503,                0.70049,                0.62924,                 0.6986,                0.49623,                 2.1432,                  2.232,                 2.7186,               0.006832,               0.006832,               0.006832
                     66,                 2.2801,                 3.0785,                 2.8508,                0.70643,                0.62441,                0.70077,                0.49782,                 2.1402,                 2.2279,                  2.716,              0.0067825,              0.0067825,              0.0067825
                     67,                 2.2615,                 3.0515,                 2.8436,                0.70863,                0.62192,                0.70133,                0.49827,                 2.1394,                 2.2223,                 2.7157,               0.006733,               0.006733,               0.006733
                     68,                 2.2708,                 3.0324,                 2.8435,                0.71526,                0.61934,                0.70327,                0.49956,                 2.1398,                  2.214,                 2.7138,              0.0066835,              0.0066835,              0.0066835
                     69,                 2.2538,                 3.0147,                 2.8313,                0.71113,                0.62472,                0.70511,                0.50134,                 2.1364,                   2.21,                 2.7111,               0.006634,               0.006634,               0.006634
                     70,                 2.2586,                 3.0165,                 2.8373,                0.70693,                0.63338,                 0.7061,                0.50238,                 2.1333,                 2.2076,                 2.7086,              0.0065845,              0.0065845,              0.0065845
                     71,                 2.2535,                 3.0236,                 2.8255,                0.71497,                0.62652,                0.70649,                0.50266,                 2.1314,                 2.2027,                  2.707,               0.006535,               0.006535,               0.006535
                     72,                 2.2501,                 3.0121,                 2.8258,                0.71065,                0.63174,                 0.7068,                0.50266,                 2.1306,                 2.1983,                 2.7068,              0.0064855,              0.0064855,              0.0064855
                     73,                 2.2525,                 2.9913,                 2.8228,                0.71663,                0.62601,                0.70731,                0.50354,                 2.1288,                 2.1935,                 2.7047,               0.006436,               0.006436,               0.006436
                     74,                 2.2557,                 2.9778,                 2.8258,                0.72127,                0.62889,                0.70838,                0.50475,                 2.1251,                 2.1912,                 2.7015,              0.0063865,              0.0063865,              0.0063865
                     75,                 2.2496,                 2.9598,                 2.8178,                0.72861,                0.62481,                0.70941,                0.50584,                  2.124,                 2.1861,                 2.6997,               0.006337,               0.006337,               0.006337
                     76,                 2.2319,                  2.944,                 2.8031,                0.72848,                0.62836,                 0.7113,                0.50745,                 2.1227,                 2.1791,                 2.6984,              0.0062875,              0.0062875,              0.0062875
                     77,                 2.2373,                 2.9608,                  2.811,                0.73047,                0.62883,                0.71159,                0.50792,                 2.1219,                 2.1749,                  2.697,               0.006238,               0.006238,               0.006238
                     78,                 2.2293,                 2.9368,                 2.8096,                0.73449,                0.62812,                0.71233,                0.50817,                 2.1207,                 2.1714,                 2.6953,              0.0061885,              0.0061885,              0.0061885
                     79,                 2.2323,                 2.9398,                 2.8075,                0.73139,                 0.6316,                0.71326,                0.50874,                 2.1202,                 2.1661,                  2.694,               0.006139,               0.006139,               0.006139
                     80,                  2.222,                  2.914,                 2.7997,                0.73287,                0.63136,                0.71435,                0.50994,                 2.1185,                 2.1635,                 2.6934,              0.0060895,              0.0060895,              0.0060895
                     81,                 2.2262,                 2.9066,                 2.8023,                0.73303,                0.63385,                0.71482,                0.51007,                 2.1188,                 2.1576,                 2.6926,                0.00604,                0.00604,                0.00604
                     82,                 2.2245,                 2.9047,                 2.8057,                0.74083,                0.63123,                0.71576,                0.51093,                 2.1175,                 2.1531,                 2.6909,              0.0059905,              0.0059905,              0.0059905
                     83,                 2.2101,                  2.887,                 2.7906,                0.73888,                0.63247,                0.71627,                0.51198,                 2.1162,                 2.1491,                 2.6895,               0.005941,               0.005941,               0.005941
