                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.76178,                0.74836,                 1.1466,                0.79986,                0.75002,                0.81577,                0.62187,                0.91379,                0.78363,                 1.2193,               0.002377,               0.002377,               0.002377
                    156,                0.76527,                0.74809,                 1.1496,                0.79907,                0.74994,                0.81581,                0.62216,                0.91408,                0.78313,                 1.2192,              0.0023275,              0.0023275,              0.0023275
                    157,                0.76191,                  0.745,                 1.1484,                0.80027,                0.75014,                0.81586,                0.62217,                0.91399,                0.78301,                  1.219,               0.002278,               0.002278,               0.002278
                    158,                0.76298,                0.74182,                 1.1463,                0.80119,                 0.7503,                0.81605,                0.62234,                 0.9139,                0.78287,                 1.2188,              0.0022285,              0.0022285,              0.0022285
                    159,                0.75183,                0.73721,                 1.1406,                0.80058,                0.75093,                0.81625,                0.62238,                0.91392,                0.78266,                 1.2186,               0.002179,               0.002179,               0.002179
                    160,                0.75172,                0.73506,                 1.1412,                0.80343,                0.74794,                0.81621,                0.62261,                0.91402,                0.78238,                 1.2184,              0.0021295,              0.0021295,              0.0021295
                    161,                0.74928,                0.72555,                 1.1401,                0.80399,                0.74855,                0.81635,                0.62266,                0.91401,                0.78212,                 1.2183,                0.00208,                0.00208,                0.00208
                    162,                0.74978,                0.72239,                 1.1376,                0.80473,                0.74796,                0.81625,                 0.6228,                 0.9142,                0.78187,                 1.2182,              0.0020305,              0.0020305,              0.0020305
                    163,                0.74623,                0.71895,                 1.1372,                0.80504,                0.74767,                 0.8162,                0.62275,                0.91439,                0.78194,                 1.2182,               0.001981,               0.001981,               0.001981
                    164,                0.74736,                0.72411,                 1.1372,                0.80643,                0.74528,                0.81628,                0.62317,                0.91473,                0.78197,                 1.2185,              0.0019315,              0.0019315,              0.0019315
                    165,                0.74247,                0.70978,                 1.1324,                0.80983,                 0.7426,                0.81641,                0.62321,                0.91455,                0.78195,                 1.2183,               0.001882,               0.001882,               0.001882
                    166,                0.74081,                0.70602,                 1.1297,                0.80979,                0.74271,                0.81609,                0.62326,                0.91504,                 0.7818,                 1.2186,              0.0018325,              0.0018325,              0.0018325
                    167,                0.73965,                0.70692,                 1.1326,                0.81194,                0.74164,                0.81606,                0.62335,                0.91485,                0.78185,                 1.2183,               0.001783,               0.001783,               0.001783
                    168,                0.73929,                 0.7085,                  1.128,                0.81444,                0.74079,                0.81597,                0.62306,                0.91506,                0.78182,                 1.2184,              0.0017335,              0.0017335,              0.0017335
                    169,                0.73558,                0.69649,                 1.1279,                 0.8145,                0.74084,                0.81585,                0.62342,                0.91506,                0.78187,                 1.2183,               0.001684,               0.001684,               0.001684
                    170,                 0.7352,                0.69743,                 1.1263,                0.81495,                0.74108,                0.81581,                0.62361,                0.91529,                0.78165,                 1.2184,              0.0016345,              0.0016345,              0.0016345
                    171,                0.72744,                0.69103,                 1.1235,                0.81621,                0.74061,                0.81571,                0.62351,                0.91522,                 0.7817,                 1.2183,               0.001585,               0.001585,               0.001585
                    172,                 0.7259,                 0.6882,                 1.1239,                0.81622,                 0.7409,                0.81573,                0.62383,                0.91528,                0.78178,                 1.2182,              0.0015355,              0.0015355,              0.0015355
                    173,                 0.7247,                0.68583,                 1.1214,                 0.8155,                0.74122,                0.81592,                0.62379,                0.91539,                0.78186,                 1.2183,               0.001486,               0.001486,               0.001486
                    174,                0.72237,                0.67753,                 1.1197,                0.81608,                0.74068,                0.81588,                0.62379,                0.91544,                0.78201,                 1.2183,              0.0014365,              0.0014365,              0.0014365
                    175,                0.72118,                0.67773,                  1.117,                0.81654,                0.74148,                  0.816,                 0.6239,                0.91567,                0.78199,                 1.2184,               0.001387,               0.001387,               0.001387
                    176,                0.71915,                0.67182,                 1.1175,                0.81537,                0.74138,                0.81575,                0.62376,                 0.9158,                0.78197,                 1.2186,              0.0013375,              0.0013375,              0.0013375
                    177,                 0.7147,                 0.6657,                 1.1162,                 0.8161,                0.74111,                0.81604,                  0.624,                0.91582,                0.78225,                 1.2187,               0.001288,               0.001288,               0.001288
                    178,                 0.7182,                0.66811,                 1.1183,                0.81501,                0.74151,                0.81608,                0.62432,                 0.9162,                0.78201,                 1.2191,              0.0012385,              0.0012385,              0.0012385
                    179,                0.71132,                  0.661,                 1.1132,                0.81446,                0.74165,                0.81599,                0.62429,                0.91613,                0.78191,                 1.2191,               0.001189,               0.001189,               0.001189
                    180,                0.71058,                0.65603,                 1.1124,                0.81275,                0.74152,                0.81567,                0.62405,                0.91622,                0.78179,                 1.2191,              0.0011395,              0.0011395,              0.0011395
                    181,                0.70497,                0.65303,                 1.1071,                0.81181,                0.74219,                0.81562,                0.62415,                0.91603,                0.78193,                 1.2189,                0.00109,                0.00109,                0.00109
                    182,                0.70812,                0.65151,                 1.1091,                0.81118,                0.74197,                0.81548,                0.62413,                0.91632,                0.78192,                 1.2192,              0.0010405,              0.0010405,              0.0010405
                    183,                0.70261,                0.64525,                 1.1072,                0.81301,                0.74228,                0.81547,                0.62421,                0.91638,                0.78195,                 1.2191,               0.000991,               0.000991,               0.000991
                    184,                0.69751,                 0.6422,                 1.1028,                0.81325,                 0.7412,                0.81532,                0.62443,                0.91651,                0.78184,                 1.2192,              0.0009415,              0.0009415,              0.0009415
                    185,                0.69934,                0.64227,                 1.1034,                0.81246,                0.74215,                0.81546,                0.62424,                0.91681,                0.78162,                 1.2194,               0.000892,               0.000892,               0.000892
                    186,                0.69869,                0.63727,                 1.1021,                 0.8126,                0.74195,                0.81524,                0.62404,                0.91713,                0.78147,                 1.2196,              0.0008425,              0.0008425,              0.0008425
                    187,                0.69109,                0.62705,                 1.0964,                0.81275,                 0.7423,                0.81509,                0.62388,                0.91722,                0.78119,                 1.2197,               0.000793,               0.000793,               0.000793
                    188,                0.69071,                0.63121,                  1.098,                0.81371,                0.74138,                0.81499,                0.62389,                 0.9175,                0.78115,                 1.2198,              0.0007435,              0.0007435,              0.0007435
                    189,                0.68602,                0.62509,                  1.097,                 0.8142,                0.74066,                0.81484,                0.62383,                0.91792,                0.78114,                 1.2202,               0.000694,               0.000694,               0.000694
                    190,                0.68821,                 0.6232,                 1.0974,                0.81461,                0.74069,                 0.8147,                0.62363,                0.91808,                0.78082,                 1.2205,              0.0006445,              0.0006445,              0.0006445
                    191,                0.68515,                0.61985,                 1.0934,                0.81818,                0.73712,                0.81483,                0.62327,                0.91836,                 0.7809,                 1.2207,               0.000595,               0.000595,               0.000595
                    192,                0.68222,                0.61651,                 1.0942,                0.81776,                0.73769,                0.81469,                0.62315,                0.91876,                0.78084,                  1.221,              0.0005455,              0.0005455,              0.0005455
                    193,                0.68025,                 0.6116,                 1.0924,                0.81757,                0.73679,                0.81448,                0.62307,                0.91904,                0.78094,                 1.2214,               0.000496,               0.000496,               0.000496
                    194,                0.68152,                0.61499,                 1.0925,                 0.8183,                0.73738,                 0.8143,                0.62269,                0.91928,                0.78083,                 1.2215,              0.0004465,              0.0004465,              0.0004465
                    195,                0.67593,                 0.6055,                 1.0907,                0.81715,                0.73887,                0.81421,                 0.6224,                0.91964,                0.78085,                  1.222,               0.000397,               0.000397,               0.000397
                    196,                0.67628,                0.60704,                 1.0897,                0.81816,                0.73912,                0.81406,                0.62252,                0.92019,                0.78084,                 1.2225,              0.0003475,              0.0003475,              0.0003475
                    197,                0.67269,                 0.6011,                  1.086,                0.81834,                0.73792,                0.81403,                0.62241,                0.92044,                0.78027,                 1.2228,               0.000298,               0.000298,               0.000298
                    198,                0.67221,                0.60087,                 1.0855,                0.81922,                0.73774,                0.81405,                0.62223,                0.92077,                 0.7801,                 1.2232,              0.0002485,              0.0002485,              0.0002485
                    199,                0.67259,                0.59827,                 1.0857,                0.81863,                0.73833,                0.81401,                0.62215,                 0.9212,                0.77993,                 1.2237,               0.000199,               0.000199,               0.000199
                    200,                0.66862,                0.59429,                 1.0842,                0.81783,                0.74126,                0.81398,                0.62219,                0.92131,                0.77932,                 1.2238,              0.0001495,              0.0001495,              0.0001495
