                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 1.0511,                 1.3508,                 1.3774,                0.75126,                 0.6678,                0.74653,                0.54625,                0.99049,                 1.0091,                 1.3011,                0.00703,                0.00703,                0.00703
                     62,                 1.0385,                 1.3439,                 1.3719,                 0.7496,                0.67068,                0.74775,                0.54712,                0.98936,                 1.0068,                 1.2996,              0.0069805,              0.0069805,              0.0069805
                     63,                   1.05,                 1.3431,                  1.375,                0.75189,                0.66961,                0.74907,                0.54794,                0.98803,                 1.0036,                 1.2979,               0.006931,               0.006931,               0.006931
                     64,                 1.0367,                 1.3229,                  1.369,                0.75381,                0.66753,                0.74998,                0.54879,                0.98729,                 1.0004,                 1.2969,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.0286,                 1.3163,                 1.3638,                0.75438,                0.66731,                 0.7508,                0.54976,                0.98668,                0.99797,                  1.296,               0.006832,               0.006832,               0.006832
                     66,                 1.0314,                 1.3218,                  1.366,                0.75196,                0.67084,                0.75118,                0.55054,                0.98576,                0.99562,                 1.2949,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.0263,                 1.3111,                 1.3621,                0.75243,                0.67237,                0.75208,                0.55171,                0.98498,                0.99273,                 1.2943,               0.006733,               0.006733,               0.006733
                     68,                 1.0307,                 1.3114,                 1.3625,                0.75428,                0.67245,                0.75293,                0.55233,                0.98442,                0.99067,                 1.2937,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.0217,                 1.3004,                 1.3549,                0.75771,                0.67059,                 0.7541,                0.55361,                0.98405,                0.98845,                 1.2933,               0.006634,               0.006634,               0.006634
                     70,                 1.0197,                 1.2998,                 1.3557,                0.75967,                 0.6725,                0.75451,                 0.5544,                0.98319,                0.98658,                 1.2923,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.0162,                 1.2977,                 1.3503,                0.76348,                0.67015,                 0.7551,                0.55507,                0.98249,                 0.9846,                 1.2914,               0.006535,               0.006535,               0.006535
                     72,                 1.0153,                 1.2886,                 1.3494,                0.76044,                0.67155,                0.75594,                 0.5558,                0.98178,                0.98249,                 1.2906,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.0235,                 1.2848,                 1.3535,                0.76392,                0.67075,                0.75661,                0.55636,                0.98128,                0.98034,                 1.2901,               0.006436,               0.006436,               0.006436
                     74,                 1.0161,                 1.2762,                 1.3491,                0.76216,                0.67308,                0.75709,                0.55718,                 0.9809,                0.97819,                 1.2895,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.0099,                 1.2705,                 1.3455,                0.76261,                0.67396,                0.75802,                0.55783,                0.98023,                0.97641,                 1.2885,               0.006337,               0.006337,               0.006337
                     76,                 1.0105,                 1.2585,                 1.3409,                0.76467,                0.67344,                 0.7588,                 0.5585,                0.97974,                0.97495,                  1.288,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.0121,                 1.2648,                 1.3455,                0.76082,                0.67772,                0.75928,                0.55915,                 0.9795,                0.97278,                 1.2876,               0.006238,               0.006238,               0.006238
                     78,                 1.0075,                 1.2593,                 1.3422,                  0.761,                0.67637,                0.76004,                0.55975,                0.97899,                0.97092,                  1.287,              0.0061885,              0.0061885,              0.0061885
                     79,                 1.0056,                 1.2501,                 1.3418,                0.75493,                0.68444,                0.76046,                0.56044,                0.97851,                0.96919,                 1.2866,               0.006139,               0.006139,               0.006139
                     80,                  1.001,                 1.2448,                 1.3355,                0.75472,                0.68564,                0.76108,                0.56097,                0.97812,                0.96669,                 1.2861,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.0021,                  1.239,                 1.3361,                0.75234,                0.68726,                 0.7619,                0.56171,                0.97746,                0.96476,                 1.2852,                0.00604,                0.00604,                0.00604
                     82,                 1.0035,                  1.245,                 1.3382,                0.75351,                 0.6886,                0.76247,                0.56254,                  0.977,                0.96308,                 1.2846,              0.0059905,              0.0059905,              0.0059905
                     83,                 1.0002,                 1.2342,                 1.3347,                0.75516,                0.68632,                0.76254,                0.56324,                0.97647,                0.96128,                 1.2839,               0.005941,               0.005941,               0.005941
                     84,                0.99716,                 1.2237,                  1.329,                0.75831,                0.68451,                0.76313,                0.56401,                0.97601,                0.95974,                 1.2833,              0.0058915,              0.0058915,              0.0058915
                     85,                0.99236,                 1.2228,                 1.3288,                 0.7608,                0.68383,                0.76348,                0.56458,                0.97527,                0.95789,                 1.2824,               0.005842,               0.005842,               0.005842
                     86,                0.99102,                 1.2189,                 1.3284,                0.76161,                0.68428,                0.76413,                0.56532,                0.97488,                0.95621,                 1.2818,              0.0057925,              0.0057925,              0.0057925
                     87,                0.99306,                 1.2187,                 1.3285,                0.75348,                0.69121,                0.76474,                0.56584,                0.97439,                0.95442,                 1.2812,               0.005743,               0.005743,               0.005743
                     88,                0.99196,                 1.2245,                 1.3296,                0.75546,                0.69143,                0.76567,                0.56632,                0.97367,                0.95282,                 1.2804,              0.0056935,              0.0056935,              0.0056935
                     89,                0.98438,                 1.2113,                 1.3215,                 0.7564,                0.69093,                0.76633,                  0.567,                0.97328,                0.95092,                 1.2798,               0.005644,               0.005644,               0.005644
                     90,                0.98724,                 1.1986,                 1.3206,                0.75758,                 0.6911,                0.76673,                0.56748,                0.97261,                0.94936,                 1.2789,              0.0055945,              0.0055945,              0.0055945
                     91,                0.97969,                  1.201,                  1.318,                0.76131,                0.69024,                0.76724,                0.56793,                0.97184,                0.94753,                 1.2781,               0.005545,               0.005545,               0.005545
                     92,                0.98145,                 1.1925,                 1.3155,                0.76073,                0.69028,                0.76768,                0.56835,                0.97123,                0.94548,                 1.2774,              0.0054955,              0.0054955,              0.0054955
                     93,                0.97672,                  1.191,                 1.3147,                0.76158,                0.68979,                0.76812,                0.56865,                0.97055,                0.94375,                 1.2766,               0.005446,               0.005446,               0.005446
                     94,                0.97901,                   1.19,                 1.3149,                0.76401,                0.68864,                0.76844,                0.56954,                0.97012,                0.94223,                 1.2758,              0.0053965,              0.0053965,              0.0053965
                     95,                0.97443,                 1.1836,                 1.3128,                0.76463,                0.69053,                0.76906,                0.57011,                0.96929,                0.94046,                 1.2748,               0.005347,               0.005347,               0.005347
                     96,                0.97492,                 1.1819,                 1.3125,                0.76619,                 0.6906,                0.76964,                0.57079,                0.96876,                0.93845,                 1.2743,              0.0052975,              0.0052975,              0.0052975
                     97,                0.96687,                 1.1676,                 1.3029,                0.76519,                  0.692,                0.77012,                 0.5712,                0.96854,                0.93665,                 1.2738,               0.005248,               0.005248,               0.005248
                     98,                0.97285,                 1.1718,                 1.3104,                0.76417,                0.69236,                0.77068,                0.57163,                0.96798,                 0.9351,                  1.273,              0.0051985,              0.0051985,              0.0051985
